"Gene.symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ZXDB"	0.194683852489356	2.32156369481098	1.35979746604239	0.193396676296193	0.310110577501786	-6.19919256435131
"RPL29P11"	-0.194631206675165	3.90473578472585	-2.31390540612997	0.0348012903547788	0.0804796792538026	-5.09874847012718
"POC1B-GALNT4"	0.194619045377676	3.45882057224394	2.01226714870505	0.0619521970299113	0.127780443926136	-5.53076722119929
"ROCK2"	0.194615262628575	5.03620767072513	2.92222816701695	0.0102515147715281	0.0299962961805954	-4.21882483911344
"WASH6P"	-0.194597185378194	3.55148597768191	-1.7819395474928	0.0944080179600897	0.178242818509441	-5.90896377846859
"RP11-529K1.4"	0.194581752450638	6.05125708102255	3.68805353476661	0.00209552677190901	0.00805540220114967	-2.82473305726166
"SMAD2"	-0.194577288381898	6.79764165532916	-3.95522325704663	0.00120407434870021	0.00506496492333676	-2.35369071312841
"CTC-429P9.2"	-0.194549112048188	2.71056556255291	-1.45402826440494	0.165938640086635	0.27641430437188	-6.16130017898732
"RP11-196G11.1"	-0.194527668857153	6.19586329131546	-3.66552318110044	0.00219599194948749	0.00837289541331684	-2.88119983852813
"HDGF"	0.194526395439364	6.75732515584917	3.9719415699549	0.00116315854653379	0.00492192736995353	-2.32110626104255
"CYHR1"	-0.194511109072103	5.33370973742006	-2.74981023395006	0.0145802132693824	0.0397849412356752	-4.60240997384159
"RPL34P31"	-0.194403271523001	1.10039145193545	-0.998334530410705	0.333487776922563	0.465573413249997	-6.31291721528541
"SURF2"	-0.194398836952201	1.66900138060459	-1.16758550650714	0.26066695420826	0.388512484830496	-6.25880088500872
"RP11-649A18.12"	0.194390582644019	3.85651726400188	2.10691028528978	0.0518409215199078	0.111135848373964	-5.4746288253153
"UBXN4"	0.194221406246977	6.72690160035066	3.23794227698359	0.00534135187299248	0.0174183451260326	-3.84297945577017
"TTLL3"	-0.19421949832161	5.77888022174388	-3.06550329603034	0.00763263021019794	0.0234917155950802	-4.05292447322917
"RP11-90H3.1"	0.19421447166469	3.42039296546782	1.90196857308051	0.0759753364377507	0.15041291584351	-5.70351695873392
"SNRPG"	0.194211608039363	3.04713034474876	1.92410451385059	0.0729509094478445	0.145623692530896	-5.56461911076463
"EXOSC4"	-0.194201673995233	3.63302963514415	-1.94678653947518	0.0699645448361813	0.140576617062494	-5.66798275143404
"RCC1"	-0.19419580416069	4.98889008302604	-2.71138175002671	0.0157629890837522	0.0424656070927597	-4.60710613365053
"POLR1D"	-0.19419275190736	5.02423831892619	-2.9734974750107	0.00922640898623341	0.027484694239111	-4.09625129249354
"UTP14A"	0.194181462262826	3.9138823628443	2.31044918830601	0.0350367948873702	0.0808772072853947	-5.12842858468396
"KLF7"	-0.194170564560174	4.09398293868405	-2.28420261582562	0.0368745439672711	0.0843103816729207	-5.20203999382022
"MTA1"	-0.194166639958673	4.14423843284487	-2.06717748014749	0.0558861396594923	0.117893760088698	-5.59800887068106
"ATP5LP2"	-0.194122816091734	3.11945550501463	-1.76478747492992	0.0973417855643775	0.182465880448252	-5.8192535900422
"STK16"	-0.194100889812086	3.95425807870559	-2.31681007917166	0.0346045163023599	0.0801182987663689	-5.10608961768159
"SLC39A1"	0.194053934681949	6.6329927923506	4.09260455290546	0.000906725006515241	0.00398786681505543	-2.05514149802461
"CPE"	-0.194044140694277	4.80885949242121	-3.07657968953609	0.00746002344902912	0.0230641433552651	-3.8407355609129
"CLDN11"	0.194021653712714	3.04339583790714	1.77145120062821	0.0961926071297182	0.180825849221039	-5.80737592853923
"MTR"	0.19397616384006	5.1658055828878	3.27832064858545	0.00491200410189249	0.0162504175844434	-3.52256156360674
"SLC39A11"	0.193973309329961	7.1030677334646	4.0335472633369	0.00102416244134767	0.0044145616902836	-2.22874892521244
"EVI5"	-0.193947005370172	4.2411858680038	-2.06263315950339	0.0563667667184291	0.118652143918822	-5.62927439145466
"CARD9"	-0.193901571396321	4.98148892382168	-2.77675173619349	0.0138026695720941	0.0381308385664834	-4.47786461863331
"AHCYP4"	0.193890793088932	1.37517752916397	1.11695308873618	0.281073533632088	0.410540781565346	-6.25576575563228
"RP11-459A10.1"	-0.193875401658036	2.41611016354558	-1.32296376896415	0.205083102661999	0.324264090380044	-6.25649203748727
"FAU"	-0.193868400311001	5.90104833839932	-3.42220301706495	0.00364255987550008	0.012679869163796	-3.34209488726858
"ITGA9-AS1"	0.193836950161487	0.544482489310019	0.891738725919989	0.386202274368179	0.51905037667306	-6.32191199368924
"PPIAL4A"	0.193824159926591	2.01317856055794	1.3084069736895	0.209854555531796	0.329932950417472	-6.1865034381086
"RPL21"	-0.193810773877155	3.71653090813046	-2.31702763175955	0.0345898205036671	0.080094691025791	-5.04332977277791
"PXMP2"	-0.193780073195478	1.25200911022805	-1.15492276225244	0.265661998712582	0.393879811866527	-6.17726654880798
"RP5-1119A7.11"	-0.193766844235596	1.72553322900124	-1.29113965109249	0.215628521676373	0.337120468616468	-6.12617259245286
"RAD51L3-RFFL"	0.193691729016575	4.41069971945045	2.09010777267598	0.0535176479421303	0.113989132407969	-5.64455505541519
"ZNF768"	-0.193666761864515	4.26659401456536	-2.31380452041096	0.0348081435679259	0.0804850723205894	-5.19143439522611
"RRP36"	-0.193573667263637	4.9370747870427	-2.98509614545777	0.00900879990023614	0.0269401404038306	-4.05394471751739
"DYRK1A"	0.193571466060258	5.0610867664205	2.6957807710293	0.0162691528614238	0.0435415411729645	-4.67150770264846
"HSPH1"	0.193564468999607	7.12810260871805	3.60596387416532	0.00248549040126427	0.00926438444792852	-3.1239421409558
"RPS13P2"	-0.193553406598983	5.57965406574868	-2.89727567774017	0.0107898817678793	0.0313145174178694	-4.35687713176901
"TMEM117"	-0.193538243921591	4.62075607420776	-2.51575409253822	0.0233638328287657	0.0583751511603771	-4.90089126720551
"RPS15AP5"	-0.193507676794935	1.41554584164369	-1.23451627310412	0.235446907476651	0.361246628464053	-6.12257750010657
"ACTL6A"	-0.193496703110279	3.789584784806	-2.05279717614486	0.0574200278926685	0.120314422851375	-5.52989096022354
"MAPKBP1"	-0.193448192699282	4.41343049911297	-2.21896782049732	0.0418395396382481	0.0935521943240779	-5.39859125948332
"PDCD5P1"	0.193428682949366	2.27590110411365	1.4460152289702	0.168141343344322	0.279117138587805	-6.07508418323278
"COPS8"	-0.193408281324712	4.15745546617982	-2.60349952735815	0.019598753695926	0.0505931823040566	-4.62084714879196
"TMCC3"	0.193355362983681	4.43020833588454	2.51692351320058	0.023309393745347	0.05825704503931	-4.87363039392667
"SPIN3"	-0.193350008121421	1.36243949805851	-1.11586822829455	0.281523489063012	0.410961964108219	-6.24558188440132
"SEPT2"	-0.193342703753907	7.50423648445185	-4.57535745768813	0.000338353143165898	0.00175864603055163	-1.13637500021878
"RP11-498C9.3"	-0.19332581318944	6.54171746062746	-3.95138066482022	0.00121368265568418	0.00509891108457902	-2.33093141096847
"ZNF143"	0.19328595080322	3.82665402986119	2.4114334685653	0.0287376877377149	0.0690402587188665	-4.91937528728837
"RNF121"	0.193281472265239	4.12602669682755	2.66040887542529	0.017475458895673	0.0461227752795807	-4.52388176647615
"ACTBP8"	-0.193271629034328	3.75308720314562	-2.01119256198092	0.0620766715002097	0.127948235040724	-5.59151998574067
"ACVR2B"	-0.193263933122138	1.84971684551361	-1.42169558745203	0.174974593783968	0.287352188057398	-5.98994736902251
"ILF3"	0.193258653885382	7.62534222549875	4.59199578441666	0.000327170975687972	0.00170950916031619	-1.11668992317541
"RARS2"	-0.193249564002907	3.68545577560799	-2.21998660029563	0.0417574323943147	0.0934228743852697	-5.2092339706564
"SLC4A8"	-0.193248136710007	5.94662022702598	-3.46572045057363	0.0033273628826034	0.0117784279252547	-3.2592768391899
"DIP2C"	-0.1932353076841	2.88200630086373	-1.76203761980925	0.0978195093765557	0.183167604036799	-5.75838381331296
"CCDC59"	0.193227636202901	2.90156939936963	1.82170231193481	0.0879046445060672	0.168610977426679	-5.68992480878184
"PDIA3P2"	0.193174589506531	2.07555906838945	0.991425710962287	0.336742550694975	0.468811362123402	-6.55775782525943
"SLC35D1"	-0.193028279381525	3.85726076780929	-2.20543530316884	0.0429444995061862	0.0955433534464839	-5.28122379778743
"ERLIN1"	-0.192967468106366	4.92350446759128	-2.60185623145921	0.0196636008601134	0.0507247388076712	-4.80594655303065
"RP11-169K16.6"	-0.192869735660316	1.47729440434515	-1.18944273161323	0.252213535772968	0.379599709488534	-6.18945007265577
"THOC3"	-0.192816164643973	3.29509527044326	-1.86677174948317	0.0810159660129279	0.15812223324641	-5.70484787040828
"L2HGDH"	-0.192810192140897	2.38468307462732	-1.51106628843435	0.150940621079672	0.256814005205039	-6.00004341682357
"PCDHGB4"	-0.192751766857378	4.16286029999048	-2.27751331129288	0.0373571340138912	0.0851513059814712	-5.23122123593402
"RP4-647C14.3"	0.192662078504653	3.83754305664145	2.17034635155809	0.0459369288249174	0.10082991132152	-5.3589438506025
"FDX1P2"	0.192646673544922	0.724006356982764	0.917792779893167	0.372824566825668	0.506333760957473	-6.32393764086853
"TMED7-TICAM2"	0.192594424427651	6.16908385609011	3.58953994721731	0.00257185443670152	0.00952843968411247	-3.04655217724724
"HIPK3"	0.19259077636706	6.50638884200822	3.99476933045817	0.00110955321568095	0.00472994883753646	-2.24444750898097
"IFT52"	-0.19258776834153	3.05480539456982	-1.91963414480396	0.0735528358148778	0.146626461734814	-5.55435846497185
"CYBB"	0.192581525231796	10.2850291233498	5.41780723362947	6.41458667779641e-05	0.000432711148306675	0.336013561379886
"TAB2"	-0.192574567676766	6.33045059968947	-3.81283604417275	0.00161718336919202	0.00649866779646868	-2.59286762322613
"ANKRD34C-AS1"	-0.192566206465912	3.14738138474733	-1.74605584848717	0.100636898216053	0.187301417882089	-5.85580458996256
"MRPL43"	-0.192514157223876	4.80663722264463	-2.62995819832579	0.0185824660420875	0.0484718558696758	-4.72548205008885
"ACOXL"	0.192499407200545	1.57943186868456	1.28480393362186	0.217778390465456	0.33954203074672	-6.10977805233849
"RP11-54A4.2"	0.1924732404056	4.18685367302944	2.57002768851086	0.0209609021653984	0.0534057507297012	-4.7126208698363
"CCND2"	-0.192468520321091	5.81512078177343	-3.5747596549713	0.0026521440024851	0.00977408895475505	-3.01187023378861
"COL4A3BP"	-0.192423604508421	6.74945822004965	-4.10521165196089	0.000883479770081165	0.0039123648922848	-2.03484648146864
"TSPAN17"	-0.192407239622679	6.34238381221982	-3.62471105139742	0.00239045794032261	0.00899283453103534	-2.98662692532005
"SERPINB6"	-0.192391731235972	6.92572055662301	-3.86714684005528	0.00144494312358489	0.00591324965774267	-2.5521253130862
"PCCB"	-0.19238602340765	5.36550433488706	-2.97019496949384	0.00928930479452262	0.0276581709235812	-4.17096425193617
"CTC-453G23.8"	0.192374974827824	4.86121712222966	3.00498554983593	0.00864728917618861	0.0260648564027277	-4.01573829294717
"RP4-605O3.4"	-0.192373721334389	5.91769197176006	-3.48546923846792	0.00319344983503513	0.0114018840680496	-3.21361322032996
"NPIPB4"	0.192358338631151	4.8370971786443	1.55311933201486	0.140624128701406	0.242788356041356	-6.59676264068068
"POLE3"	-0.192331007913145	5.30784319155042	-2.61885128687827	0.019002772301063	0.0493633959584889	-4.85270999912523
"FRAS1"	0.192294260111013	5.21699326801891	3.08172685467004	0.00738112579604649	0.0228519654645599	-3.93364922796559
"NRROS"	0.192266791220635	7.02585199133321	3.62460519248465	0.00239098419057659	0.00899283453103534	-3.07477758308142
"TES"	0.192255417633067	4.42671565033738	2.59516655981954	0.0199297150260361	0.0512256406141344	-4.72324520037873
"RP11-379K17.12"	-0.192243390514272	2.03694049481216	-1.16531466398926	0.261557438546231	0.389415866939868	-6.35006787735054
"OSTM1"	-0.19217402797564	6.21136023214391	-3.42879587844389	0.00359295987241857	0.0125268060416755	-3.37531448386695
"WDFY3"	0.192055675238554	5.97776065107714	2.7744376681773	0.0138678462467207	0.0382871276185051	-4.67975824772117
"RP11-603J24.4"	0.192042702331674	1.72315126796655	1.11003368210166	0.283952634101487	0.413599493758229	-6.34522780085562
"ZNF555"	-0.191988217306924	1.7571870818725	-1.37463062677703	0.188844795165746	0.304650207842375	-6.02956598630278
"LNX2"	0.191972097033832	2.30718013797539	1.42602855640976	0.17374070333885	0.285985390738622	-6.10868379193975
"MRPS14"	-0.191970121661887	3.69567556791076	-2.29217172469055	0.0363072344356111	0.083216349610242	-5.08328332443226
"FLJ37453"	0.191867599795539	1.4077254966904	1.11682744380962	0.281125618482709	0.410549488123806	-6.26405585281078
"ARRDC1-AS1"	-0.191848848766142	2.53458376476402	-1.56036488287773	0.138908136189586	0.240548894985118	-5.96739517546476
"STRN3"	0.191816592981456	3.54987419967978	2.07799379785193	0.0547572039083174	0.11611527623298	-5.44371108109248
"DPY19L2P1"	0.191754704773072	5.36060911296223	2.8734162757463	0.0113304004608163	0.0325328691941051	-4.3797443681122
"TP53BP2"	0.191750211015854	5.66574707904201	3.35640654100344	0.00417651284914399	0.014204223664917	-3.45321923723276
"HCST"	-0.19173205277924	7.40554885506382	-4.2139807037406	0.000706447767476646	0.00324462929737339	-1.87723957985694
"ZNHIT1"	-0.191727107352726	4.87546647905133	-2.93797706249145	0.00992531808701968	0.029182135996084	-4.13473859054286
"AP1G1"	0.191717207635397	6.85465026969308	3.64499470979032	0.00229173785372963	0.0086732800420135	-3.01437451576187
"ABHD17A"	-0.191714268739996	5.76889854643862	-2.28407891664236	0.0368834149246245	0.0843198346588115	-5.56409229946574
"NPIPB8"	0.191658234270283	1.45076453939735	1.07541366713625	0.298687378959767	0.429259120064727	-6.3178912747005
"GAS7"	-0.191643205379186	6.73893189948149	-3.60867879613991	0.00247149687289502	0.00922961764868412	-3.07020104879899
"SKI"	-0.191641393290039	4.81561057009616	-2.46645692329729	0.0257720163384692	0.0631706610757221	-5.03932132120473
"TCEA2"	-0.191636139681634	1.52120578599692	-1.1013767504803	0.287585531897953	0.41741521719098	-6.29665454204867
"ACOT2"	-0.191585938912843	6.68416600489623	-3.39703502202223	0.00383826231998721	0.0132548488497405	-3.5028220386008
"PHF10"	-0.191560724876735	4.69779491886899	-2.75660449202447	0.014380222175136	0.0393659411289823	-4.45409552883621
"RP5-972B16.2"	0.191432994490562	10.3362485267079	5.41752061395647	6.41812296975469e-05	0.000432785701165049	0.331085674896524
"AC016712.2"	-0.19138116423446	1.8816748576217	-1.236190014891	0.234841379845256	0.360524857192587	-6.22992867731015
"RP11-644F5.16"	0.191375245333487	1.84456919158239	1.31344685378116	0.208192667114518	0.328015387199987	-6.13851667351195
"RP11-507E23.1"	-0.191359582078596	4.27769862114348	-2.54369553767188	0.0220956727090842	0.0557385809220797	-4.76570718038755
"AD000091.3"	-0.191302593978978	3.69053786356088	-2.08242761356249	0.0543004958964451	0.115343415291621	-5.45293433398553
"MRPL10"	0.191251954440091	4.04838803788457	2.50017147784427	0.0241008944043339	0.0598721912065241	-4.81048808091963
"RP11-343C2.7"	0.191224572797362	4.51350403363933	2.59868889990738	0.0197891696109772	0.0509600459156105	-4.73741008481653
"AFG3L2P1"	0.191216405353759	3.15897923104176	1.95892503522433	0.0684120327115272	0.138444388870019	-5.53752430041713
"ABCD3"	-0.191212092986736	4.61823291869862	-2.67623457534704	0.0169254628981398	0.0450384290751399	-4.59255802771056
"CTH"	-0.191191641218143	0.620303363559894	-0.968940836072344	0.347490379516569	0.480244059945187	-6.27322207682528
"IDS"	-0.191178548873435	6.05557311539568	-3.43428116364069	0.00355220613860799	0.0124163309796779	-3.3411891233453
"RP11-506H20.1"	-0.191168453582471	4.61442624060571	-2.66828802354352	0.0171995159006432	0.0455430287168304	-4.60716760195428
"ATP8B5P"	-0.191145686547889	3.52395904500201	-2.11818476403217	0.0507430392506433	0.109163454349239	-5.34589318316877
"NKRF"	-0.191034136699571	3.10174834235258	-1.47394726052352	0.160566336323097	0.269584260984982	-6.24108931092329
"RPL7P1"	-0.191003453912686	5.22243962881748	-3.25197984526173	0.00518802971308175	0.0170055799948962	-3.57094854296543
"COL6A2"	0.190992752292303	6.75133750603644	3.30320500818358	0.00466463866049121	0.0155681785295261	-3.71153967487299
"AC073465.3"	0.190961229403545	0.370729973081336	0.85206216548254	0.407185928356245	0.538256839314176	-6.33975596524013
"RP4-800M22.1"	-0.190944809809974	1.99857656471623	-1.37144328332234	0.189815512915525	0.305800521350424	-6.09121883972402
"LRPAP1"	-0.190919280057347	8.01316770283823	-4.15838013648284	0.000791916639076305	0.00357537408289028	-2.04840694405424
"C19ORF71"	0.190917628564257	8.74625957909583	3.91016496137313	0.00132175092579277	0.00547204883278206	-2.63094054442592
"RP11-305B6.3"	0.19090625808843	4.35370871849214	2.09794375479174	0.0527295958808692	0.112661097680177	-5.61801009603506
"IVD"	-0.190895211644815	6.09158210581716	-3.67957698357749	0.00213277099936766	0.00817210274015134	-2.83681809436449
"MBTD1"	-0.190886928021164	3.70950277310405	-2.10131708772977	0.0523936358447618	0.112172159387667	-5.42553422480082
"SLC24A1"	0.190882691442941	3.52197402465219	1.90982585731218	0.0748891580822335	0.148825272625577	-5.71827825699985
"MFSD2B"	0.190855444005122	3.73162611311369	2.08912447872021	0.0536172954146226	0.114141683741515	-5.47282600091723
"DNHD1"	0.190738807286873	5.33570399395438	2.39504159945324	0.0296818115415512	0.0709165389115893	-5.29776469309947
"RP11-649G15.2"	0.19070560431006	1.35052548232952	1.01296992061847	0.326666866600031	0.458440958550553	-6.35923647523217
"NPPA-AS1"	-0.190699736866076	3.42123812417961	-1.8696757205756	0.0805890560180711	0.157480392451559	-5.7365027178396
"RP11-106M3.2"	-0.190636013537828	7.9617908725285	-4.62224872082902	0.000307798820020325	0.00162884500416225	-1.08082174905859
"MAF1"	-0.190608371436204	5.9525626801427	-3.13518627126955	0.00660873851285989	0.0208634089388068	-3.93983476408335
"MLANA"	-0.190600067783392	0.954879855368492	-0.973695921717619	0.345197635974955	0.477631611660668	-6.31130174533082
"C14ORF28"	0.190593719810768	1.44203457176903	1.17321424114761	0.258469653455596	0.386299027929653	-6.20842528925644
"RP13-766D20.2"	-0.19057735773687	0.726619575564494	-0.910898977828772	0.376333229568563	0.509758429363853	-6.33707907165503
"RP11-432B6.3"	-0.190493882045027	4.73543491191637	-2.57610320117605	0.0207071066517741	0.0528574580749761	-4.81342258680804
"ST3GAL2"	0.190493588931793	6.1621438719303	3.65985379603265	0.00222202547330756	0.00845404947121632	-2.89904582796076
"SETD5"	0.190477265091173	5.75862623856667	3.44728877420377	0.00345739772750193	0.0121565463845525	-3.28049411976209
"APH1A"	0.190430950232179	7.19294509808433	4.41578741401498	0.000467660380354766	0.00230553588786362	-1.44126230482289
"AP000695.6"	-0.190404330339333	2.9428336968524	-1.85604466953779	0.0826104756487236	0.160416074991848	-5.62679248571926
"LARS2-AS1"	0.190346477786341	2.36143649200621	1.47224691203848	0.161019228112352	0.27008991791728	-6.06115266697878
"ATRX"	0.190333851667631	5.27282187209086	2.93803140722055	0.00992421022908724	0.029182135996084	-4.23449047575862
"AP001372.2"	-0.190321436613097	0.954856302027315	-1.10444419683289	0.286294346933467	0.416185853675451	-6.1778415640132
"RP11-144L1.8"	0.190243613178832	5.05921736426197	3.23038793721851	0.00542571092647491	0.0176417362398368	-3.59907269682673
"IVNS1ABP"	-0.190230634694116	7.62789203541431	-4.5935655529626	0.000326135709014481	0.00170510070245985	-1.11027898329428
"ZFPL1"	-0.190208999243592	4.33154082176768	-2.20802814019752	0.0427307125057374	0.095229362046462	-5.39799613827142
"AP2A2"	-0.190195995982295	3.53831702223843	-2.08203073120275	0.0543412343546479	0.1154119129064	-5.41202085188237
"CREB1"	0.190193992889113	5.03321743770038	3.00693315786449	0.00861266334987033	0.0259736799854975	-4.04812937360978
"AC073869.20"	0.190182202492274	2.55694366537181	1.64684532023364	0.119761888684343	0.214492810515997	-5.86343132150915
"CDH1"	-0.190162357215849	1.17323896458186	-0.947256099044333	0.358080812027041	0.491439612938592	-6.37549644079723
"ZNF132"	-0.190113580244799	1.7464555279716	-1.23887276839122	0.233873340385445	0.359394074951796	-6.19477327307649
"AC009263.2"	-0.190079377150797	0.544650004029839	-0.978573731904982	0.342856757859956	0.475131247347263	-6.25714328931809
"SH2B1"	-0.190056867625486	5.20197545578543	-2.67560035268373	0.0169471800372165	0.0450625390623643	-4.72144756900073
"CPAMD8"	-0.190038977495397	1.13544047986171	-1.04099781728339	0.3138838305653	0.445168893540748	-6.27632879587785
"GTF2H2B"	0.190020389445676	1.83579545036971	1.38519444986499	0.185656278301027	0.300842259813843	-6.04488889631685
"NIPSNAP1"	-0.189876075182162	4.27418697573786	-2.58836589120435	0.0202037795096634	0.0518402540834575	-4.67941173341098
"LTBP4"	-0.189873568812437	2.9652913491999	-1.65114607011351	0.11887194363827	0.213322413371822	-5.9492143632564
"SLC35A1"	-0.189810070857162	4.37681777716598	-2.08032144302357	0.0545170064498894	0.115702402100731	-5.63405787152345
"GS1-393G12.12"	-0.189774679342339	1.40209718199853	-0.916919624937654	0.373267731349653	0.506703687165359	-6.45347230277232
"TMEM167B"	0.189755925180569	5.31430862122393	2.55718169126975	0.0215073537861539	0.0545093838412744	-4.9883231762645
"YY1"	0.189743725173263	6.09210903045859	3.61743061352255	0.00242692296850306	0.00909368189545178	-2.9776876274793
"ZNF621"	0.189741141684677	4.83413947205911	2.07313633532035	0.055261586012197	0.11698974363053	-5.77314198857899
"RP11-12M9.4"	-0.18973571568735	1.88236455710333	-1.3631090435407	0.192372836016647	0.308746955172047	-6.07478901829175
"CTR9"	-0.189700476700946	5.64658274293471	-3.36739760280374	0.00408218430710558	0.0139403500930546	-3.41297371469094
"ELL"	0.189687656631552	3.89390659340497	2.31833773236073	0.0345014461527	0.0799316429477309	-5.10787766991166
"IQCB1"	0.18964970742261	4.20702290920791	2.49341644610445	0.0244272392030392	0.0604803494148127	-4.86355498335848
"RALGDS"	-0.189632614242994	6.3520294844264	-3.24874247401569	0.00522299774967355	0.0171075999889031	-3.76611508279855
"TOMM40L"	-0.189584130913835	4.57098485204748	-2.8876703866621	0.0110043912363936	0.0317864956661169	-4.16611535671899
"CD109"	0.189574827014365	5.8189782826859	3.37609706967497	0.00400902833685176	0.013737963898486	-3.43746627601925
"KAT5"	0.189538617859799	5.35003167063517	2.82610494417865	0.012481278482839	0.0352321529959185	-4.47196199777169
"EIF3L"	-0.189512635024609	6.4600950937865	-4.06023085111252	0.000969301424936059	0.00421585730923814	-2.09335882240922
"HOOK3"	-0.189487283758031	5.52557891271211	-3.32573410852064	0.00445137252350344	0.0149770050393892	-3.4774069043901
"TOM1"	-0.189478123578755	6.57182915386877	-3.15220225374239	0.00638003388109311	0.0202527395062802	-3.99225559389488
"CADM2"	-0.189411506865846	2.04284737626059	-1.36320299770113	0.192343852205651	0.308740899454343	-6.11313435781976
"ZBTB34"	-0.189407924111343	4.01470934634542	-1.95647035098522	0.0687234554727861	0.138835106028885	-5.75262692641994
"DENND4C"	-0.189374973376068	7.30923223355516	-4.1418343373555	0.00081932783265016	0.00367585847261306	-2.01836985050324
"CTA-363E6.7"	-0.189344090872141	3.06592721106418	-1.86185358190191	0.0817435822728697	0.159177341021836	-5.65091788377564
"RP4-539M6.19"	-0.189302493519964	4.27832802743171	-2.41360642765952	0.0286146832020889	0.0688562571456592	-5.01045614176578
"JOSD2"	-0.189271302222016	3.84890953955363	-2.0391660123808	0.0589094047772337	0.122593781501278	-5.56849158920704
"MED17"	0.18921776275307	4.24880248899118	2.67651620772802	0.0169158277993614	0.0450262509695322	-4.52282288935321
"ANKRD16"	0.189206265567763	1.95104776175662	1.27386303410766	0.221530742656323	0.344336879487284	-6.21297340603936
"C20ORF194"	-0.189197018487535	6.47175415737082	-3.26961717412852	0.00500155812217951	0.0164854170877689	-3.73908581986363
"LINC01001"	-0.189122821656963	3.56842440917416	-1.48030021305969	0.158883564085267	0.26749056249725	-6.36013716593686
"RHOB"	-0.189115226835075	3.96125957473279	-2.3655485583432	0.0314546653827938	0.0742351787278927	-5.01892052852792
"SPARC"	-0.189103301483806	9.95158932154616	-4.45211688151528	0.000434349190549631	0.00216772758344955	-1.59972528039332
"WBSCR22"	0.189093059100448	4.61959115780756	2.77264480597238	0.0139185478318447	0.0383913834060271	-4.42347926548045
"IMMP1L"	-0.189058813602946	2.40974742724275	-1.39893230391152	0.181575325295173	0.295818059934536	-6.1575644284177
"STK36"	-0.188824326330129	3.30312636043624	-1.91609562646263	0.0740324495327903	0.147451965381823	-5.62746025105916
"TNFRSF12A"	-0.188799734245573	5.13270595786357	-2.64496820655183	0.0180286224767212	0.0473064858010248	-4.76706457072049
"HSP90B2P"	-0.188799174596104	6.2394931132202	-3.75432620890303	0.00182600099114725	0.00718057646220527	-2.70260370419442
"RP11-157P1.4"	0.188685409252609	3.15528904816557	1.70227186830496	0.108722041982845	0.199142894472539	-5.94511784004972
"RP11-405A12.1"	0.188654883655067	2.96494551706893	1.69417167627895	0.110278244096363	0.201351107836251	-5.90531645352415
"LINC00504"	-0.18864942660204	2.83642280552604	-1.60303534533637	0.12915831794636	0.227809013779956	-5.98604312792593
"WWP1P1"	-0.188610810253093	2.53180752681934	-1.40861056301048	0.178744456736704	0.291954199360199	-6.17728247545932
"HSPB1P1"	0.188608141749532	4.43595741710629	2.64706016179366	0.0179527038665827	0.0471447166592277	-4.62547578112438
"AC097523.3"	-0.188594435963162	2.12583708256878	-1.26191063473221	0.225687998069756	0.349547393565147	-6.25989086986141
"IL7"	0.188473797632406	4.28349259697056	2.70898864482668	0.0158396330351511	0.042639822666227	-4.46841199422537
"TEP1"	0.188309521463993	6.30846327903351	3.69426658809314	0.00206864366931804	0.00796926955230463	-2.84697714478596
"XXBAC-B562F10.12"	-0.188277834039357	2.6557683200615	-1.41204794466358	0.177747751991481	0.290940187656523	-6.20270456627844
"PICK1"	-0.188221466008985	4.5265044490348	-2.22146478373082	0.0416385663680244	0.0932272366348346	-5.42108879680366
"RP5-940J5.9"	-0.188215704073574	8.59381825496594	-3.78851298319163	0.00170089877647891	0.00677088072869962	-2.87071009708284
"CEBPD"	-0.188190902495918	2.74549237680939	-1.63052391539877	0.123191578449263	0.21932758071345	-5.92158752988187
"PROSER3"	-0.188142955970704	2.51837945465001	-1.43292559679165	0.171791391899055	0.283557947164982	-6.1404456357378
"ABHD13"	0.188101751543278	4.0564675690162	2.48587863505038	0.0247963622479919	0.0612749640114868	-4.83976914909993
"IFNAR2"	0.188066237796593	5.30328848059088	2.96878435434358	0.00931629752003567	0.0277246286278293	-4.17862590305999
"RP11-451J24.1"	-0.188054698835127	1.50608480425764	-1.13842958791558	0.272276211355174	0.400649786290693	-6.25455992484318
"RP1-20N2.8"	0.188041464142136	6.48159884632783	3.83351295097073	0.00154929167125646	0.00626971819315924	-2.57817427357143
"ZNF341"	-0.188040398818364	3.17762012935076	-1.79168133387117	0.0927766359010752	0.175834096913759	-5.79221906590268
"CTNNA2"	0.188039824250516	2.87547348964654	1.70392199123681	0.10840737180608	0.198730103273797	-5.86512278068296
"NOLC1"	0.188017039123651	4.95661530780423	2.98685317158976	0.00897627679001316	0.0268609311507504	-4.07232808266076
"RPL5P34"	-0.188007105227398	3.59984437316255	-1.81973381473438	0.0882170263290537	0.169059895329237	-5.86537087550853
"CECR1"	0.187985033668088	7.90592999738463	4.27209309134811	0.000627113482695474	0.00294483624873248	-1.80473187925758
"AATF"	0.187971333489091	4.35098608354384	2.45131152397043	0.0265580262182859	0.0646412336256393	-4.97815891796268
"LMF2"	0.187967592082128	5.41781489159501	3.00797925370425	0.00859412134298716	0.0259266496414353	-4.12101717978256
"DGKI"	-0.187957775041802	6.35865641313402	-3.34085352910734	0.00431370888020411	0.0146021383315067	-3.57752596922923
